no,time,action_desc,action_data,change_amount,amount,additional_info
1464	,2025-12-20 14:34:01,Купить,981262067648	,6.11360000 USDT,86.93318815 USDT,Доступно: 64.25318815 USDT
1465	,2025-12-20 14:31:00,Торговые комиссии,981261982597	,-0.000862292263 GT,2.178444008561 GT,Доступно: 0.538444008561 GT
1466	,2025-12-20 14:31:00,Купить,981261982597	,26.000000000000 RAVE,255.000000000000 RAVE,Доступно: 26.000000000000 RAVE
1467	,2025-12-20 14:31:00,Продажа,981261982597	,-9.90678000 USDT,80.81958815 USDT,Доступно: 58.13958815 USDT
1468	,2025-12-20 14:11:15,Торговые комиссии,981253880754	,-0.002840181341 GT,2.179306300824 GT,Доступно: 0.539306300824 GT
1469	,2025-12-20 14:11:15,Продажа,981253880754	,-86.000000000000 RAVE,229.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1470	,2025-12-20 14:11:15,Купить,981253880754	,32.47274000 USDT,90.72636815 USDT,Доступно: 90.72636815 USDT
1471	,2025-12-20 14:07:57,Торговые комиссии,981255700665	,-0.001250809329 GT,2.182146482165 GT,Доступно: 0.542146482165 GT
1472	,2025-12-20 14:07:57,Продажа,981255700665	,-38.000000000000 RAVE,315.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1473	,2025-12-20 14:07:57,Купить,981255700665	,14.30092000 USDT,58.25362815 USDT,Доступно: 58.25362815 USDT
1474	,2025-12-20 14:06:15,Торговые комиссии,981254918006	,-0.000295405739 GT,2.183397291495 GT,Доступно: 0.543397291495 GT
1475	,2025-12-20 14:06:15,Купить,981254918006	,9.000000000000 RAVE,353.000000000000 RAVE,Доступно: 38.000000000000 RAVE
1476	,2025-12-20 14:06:15,Продажа,981254918006	,-3.37419000 USDT,43.95270815 USDT,Доступно: 43.95270815 USDT
1477	,2025-12-20 14:06:14,Торговые комиссии,981254918006	,-0.000327909620 GT,2.183692697234 GT,Доступно: 0.543692697234 GT
1478	,2025-12-20 14:06:14,Торговые комиссии,981254918006	,-0.000623028279 GT,2.184020606855 GT,Доступно: 0.544020606855 GT
1479	,2025-12-20 14:06:14,Купить,981254918006	,10.000000000000 RAVE,344.000000000000 RAVE,Доступно: 29.000000000000 RAVE
1480	,2025-12-20 14:06:14,Купить,981254918006	,19.000000000000 RAVE,334.000000000000 RAVE,Доступно: 19.000000000000 RAVE
1481	,2025-12-20 14:06:14,Продажа,981254918006	,-3.74910000 USDT,47.32689815 USDT,Доступно: 43.95270815 USDT
1482	,2025-12-20 14:06:14,Продажа,981254918006	,-7.12329000 USDT,51.07599815 USDT,Доступно: 43.95270815 USDT
1483	,2025-12-20 14:00:10,Торговые комиссии,981253738545	,-0.001083587743 GT,2.184643635135 GT,Доступно: 0.544643635135 GT
1484	,2025-12-20 14:00:10,Купить,981253738545	,33.000000000000 RAVE,315.000000000000 RAVE,Доступно: 86.000000000000 RAVE
1485	,2025-12-20 14:00:10,Продажа,981253738545	,-12.37698000 USDT,58.19928815 USDT,Доступно: 58.19928815 USDT
1486	,2025-12-20 13:59:38,Торговые комиссии,981244042288	,-0.001742927405 GT,2.185727222878 GT,Доступно: 0.545727222878 GT
1487	,2025-12-20 13:59:38,Купить,981244042288	,53.000000000000 RAVE,282.000000000000 RAVE,Доступно: 53.000000000000 RAVE
1488	,2025-12-20 13:59:38,Продажа,981244042288	,-19.92747000 USDT,70.57626815 USDT,Доступно: 70.57626815 USDT
1489	,2025-12-20 13:14:26,Депозиты,300575342	,90.50000000 USDT,90.50373815 USDT,Доступно: 90.50373815 USDT
1490	,2025-12-20 05:30:41,Торговые комиссии,981120723885	,-0.000231181924 GT,2.187470150283 GT,Доступно: 0.547470150283 GT
1491	,2025-12-20 05:30:41,Торговые комиссии,981120723885	,-0.000655015451 GT,2.187701332208 GT,Доступно: 0.547701332208 GT
1492	,2025-12-20 05:30:41,Торговые комиссии,981120723885	,-0.000655015451 GT,2.188356347659 GT,Доступно: 0.548356347659 GT
1493	,2025-12-20 05:30:41,Торговые комиссии,981120723885	,-0.000462363848 GT,2.189011363111 GT,Доступно: 0.549011363111 GT
1494	,2025-12-20 05:30:41,Торговые комиссии,981120723885	,-0.000115590962 GT,2.189473726960 GT,Доступно: 0.549473726960 GT
1495	,2025-12-20 05:30:41,Купить,981120723885	,6.000000000000 RAVE,229.000000000000 RAVE,Доступно: 55.000000000000 RAVE
1496	,2025-12-20 05:30:41,Купить,981120723885	,17.000000000000 RAVE,223.000000000000 RAVE,Доступно: 49.000000000000 RAVE
1497	,2025-12-20 05:30:41,Купить,981120723885	,17.000000000000 RAVE,206.000000000000 RAVE,Доступно: 32.000000000000 RAVE
1498	,2025-12-20 05:30:41,Купить,981120723885	,12.000000000000 RAVE,189.000000000000 RAVE,Доступно: 15.000000000000 RAVE
1499	,2025-12-20 05:30:41,Купить,981120723885	,3.000000000000 RAVE,177.000000000000 RAVE,Доступно: 3.000000000000 RAVE
1500	,2025-12-20 05:30:41,Продажа,981120723885	,-2.64318000 USDT,0.00373815 USDT,Доступно: 0.00373815 USDT
1501	,2025-12-20 05:30:41,Продажа,981120723885	,-7.48901000 USDT,2.64691815 USDT,Доступно: 0.00373815 USDT
1502	,2025-12-20 05:30:41,Продажа,981120723885	,-7.48901000 USDT,10.13592815 USDT,Доступно: 0.00373815 USDT
1503	,2025-12-20 05:30:41,Продажа,981120723885	,-5.28636000 USDT,17.62493815 USDT,Доступно: 0.00373815 USDT
1504	,2025-12-20 05:30:41,Продажа,981120723885	,-1.32159000 USDT,22.91129815 USDT,Доступно: 0.00373815 USDT
1505	,2025-12-20 01:31:18,Торговые комиссии,980981319927	,-0.001083941529 GT,2.189589317922 GT,Доступно: 0.549589317922 GT
1506	,2025-12-20 01:31:18,Продажа,980981319927	,-28.000000000000 RAVE,174.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1507	,2025-12-20 01:31:18,Купить,980981319927	,12.44124000 USDT,24.23288815 USDT,Доступно: 24.23288815 USDT
1508	,2025-12-20 00:33:01,Торговые комиссии,980989684893	,-0.000747327589 GT,2.190673259451 GT,Доступно: 0.550673259451 GT
1509	,2025-12-20 00:33:01,Продажа,980989684893	,-21.000000000000 RAVE,202.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1510	,2025-12-20 00:33:01,Купить,980989684893	,8.57766000 USDT,11.79164815 USDT,Доступно: 11.79164815 USDT
1511	,2025-12-19 23:43:12,Торговые комиссии,981024835565	,-0.000270122448 GT,2.191420587041 GT,Доступно: 0.551420587041 GT
1512	,2025-12-19 23:43:12,Продажа,981024835565	,-8.000000000000 RAVE,223.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1513	,2025-12-19 23:43:12,Купить,981024835565	,3.08840000 USDT,3.21398815 USDT,Доступно: 3.21398815 USDT
1514	,2025-12-19 22:26:51,Торговые комиссии,980995113773	,-0.000269387084 GT,2.191690709490 GT,Доступно: 0.551690709490 GT
1515	,2025-12-19 22:26:51,Купить,980995113773	,8.000000000000 RAVE,231.000000000000 RAVE,Доступно: 8.000000000000 RAVE
1516	,2025-12-19 22:26:51,Продажа,980995113773	,-3.05904000 USDT,0.12558815 USDT,Доступно: 0.12558815 USDT
1517	,2025-12-19 22:13:47,Торговые комиссии,980988955029	,-0.000718440882 GT,2.191960096574 GT,Доступно: 0.551960096574 GT
1518	,2025-12-19 22:13:47,Купить,980988955029	,21.000000000000 RAVE,223.000000000000 RAVE,Доступно: 21.000000000000 RAVE
1519	,2025-12-19 22:13:47,Продажа,980988955029	,-8.14233000 USDT,3.18462815 USDT,Доступно: 3.18462815 USDT
1520	,2025-12-19 21:51:12,Торговые комиссии,980981020379	,-0.000984286725 GT,2.192678537456 GT,Доступно: 0.552678537456 GT
1521	,2025-12-19 21:51:12,Купить,980981020379	,28.000000000000 RAVE,202.000000000000 RAVE,Доступно: 28.000000000000 RAVE
1522	,2025-12-19 21:51:12,Продажа,980981020379	,-11.12244000 USDT,11.32695815 USDT,Доступно: 11.32695815 USDT
1523	,2025-12-19 21:49:48,Торговые комиссии,980980382752	,-0.001961999999 GT,2.193662824182 GT,Доступно: 2.193662824182 GT
1524	,2025-12-19 21:49:48,Продажа,980980382752	,-2.180000000000 GT,2.195624824182 GT,Доступно: 2.195624824182 GT
1525	,2025-12-19 21:49:48,Купить,980980382752	,22.12700000 USDT,22.44939815 USDT,Доступно: 22.44939815 USDT
1526	,2025-12-19 09:02:01,Торговые комиссии,980670981262	,-0.000667422695 GT,4.375624824182 GT,Доступно: 4.375624824182 GT
1527	,2025-12-19 09:02:01,Купить,980670981262	,17.000000000000 RAVE,174.000000000000 RAVE,Доступно: 17.000000000000 RAVE
1528	,2025-12-19 09:02:01,Продажа,980670981262	,-7.48255000 USDT,0.32239815 USDT,Доступно: 0.32239815 USDT
1529	,2025-12-19 08:32:34,Торговые комиссии,980661465370	,-0.000655879245 GT,4.376292246878 GT,Доступно: 4.376292246878 GT
1530	,2025-12-19 08:32:34,Купить,980661465370	,16.000000000000 RAVE,157.000000000000 RAVE,Доступно: 48.000000000000 RAVE
1531	,2025-12-19 08:32:34,Продажа,980661465370	,-7.33856000 USDT,7.80494815 USDT,Доступно: 7.80494815 USDT
1532	,2025-12-19 08:30:11,Торговые комиссии,980659984864	,-0.001331571428 GT,4.376948126123 GT,Доступно: 4.376948126123 GT
1533	,2025-12-19 08:30:11,Купить,980659984864	,32.000000000000 RAVE,141.000000000000 RAVE,Доступно: 32.000000000000 RAVE
1534	,2025-12-19 08:30:11,Продажа,980659984864	,-14.91360000 USDT,15.14350815 USDT,Доступно: 15.14350815 USDT
1535	,2025-12-19 08:20:38,Торговые комиссии,980657886364	,-0.000890873856 GT,4.378279697552 GT,Доступно: 4.378279697552 GT
1536	,2025-12-19 08:20:38,Купить,980657886364	,21.000000000000 RAVE,109.000000000000 RAVE,Доступно: 21.000000000000 RAVE
1537	,2025-12-19 08:20:38,Продажа,980657886364	,-9.95799000 USDT,30.05710815 USDT,Доступно: 30.05710815 USDT
1538	,2025-12-19 08:17:13,Торговые комиссии,980648419972	,-0.002613316401 GT,4.379170571409 GT,Доступно: 4.379170571409 GT
1539	,2025-12-19 08:17:13,Купить,980648419972	,61.000000000000 RAVE,88.000000000000 RAVE,Доступно: 88.000000000000 RAVE
1540	,2025-12-19 08:17:13,Продажа,980648419972	,-29.21107000 USDT,40.01509815 USDT,Доступно: 40.01509815 USDT
1541	,2025-12-19 08:17:06,Торговые комиссии,980656960807	,-0.001161858846 GT,4.381783887810 GT,Доступно: 4.381783887810 GT
1542	,2025-12-19 08:17:06,Купить,980656960807	,27.000000000000 RAVE,27.000000000000 RAVE,Доступно: 27.000000000000 RAVE
1543	,2025-12-19 08:17:06,Продажа,980656960807	,-12.98700000 USDT,69.22616815 USDT,Доступно: 40.01509815 USDT
1544	,2025-12-19 07:48:40,Торговые комиссии,980646781549	,-0.001349870916 GT,4.382945746657 GT,Доступно: 4.382945746657 GT
1545	,2025-12-19 07:48:40,Торговые комиссии,980646781549	,-0.001393415139 GT,4.384295617573 GT,Доступно: 4.384295617573 GT
1546	,2025-12-19 07:48:40,Продажа,980646781549	,-31.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1547	,2025-12-19 07:48:40,Продажа,980646781549	,-32.000000000000 RAVE,31.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1548	,2025-12-19 07:48:40,Купить,980646781549	,15.05856000 USDT,82.21316815 USDT,Доступно: 82.21316815 USDT
1549	,2025-12-19 07:48:40,Купить,980646781549	,15.54432000 USDT,67.15460815 USDT,Доступно: 67.15460815 USDT
1550	,2025-12-19 07:43:56,Торговые комиссии,980645831132	,-0.000385419621 GT,4.385689032713 GT,Доступно: 4.385689032713 GT
1551	,2025-12-19 07:43:56,Торговые комиссии,980645831132	,-0.000599541633 GT,4.386074452334 GT,Доступно: 4.386074452334 GT
1552	,2025-12-19 07:43:56,Торговые комиссии,980645831132	,-0.000556717231 GT,4.386673993968 GT,Доступно: 4.386673993968 GT
1553	,2025-12-19 07:43:56,Купить,980645831132	,9.000000000000 RAVE,63.000000000000 RAVE,Доступно: 63.000000000000 RAVE
1554	,2025-12-19 07:43:56,Купить,980645831132	,14.000000000000 RAVE,54.000000000000 RAVE,Доступно: 54.000000000000 RAVE
1555	,2025-12-19 07:43:56,Купить,980645831132	,13.000000000000 RAVE,40.000000000000 RAVE,Доступно: 40.000000000000 RAVE
1556	,2025-12-19 07:43:56,Продажа,980645831132	,-4.29957000 USDT,51.61028815 USDT,Доступно: 51.61028815 USDT
1557	,2025-12-19 07:43:56,Продажа,980645831132	,-6.68822000 USDT,55.90985815 USDT,Доступно: 51.61028815 USDT
1558	,2025-12-19 07:43:56,Продажа,980645831132	,-6.21049000 USDT,62.59807815 USDT,Доступно: 51.61028815 USDT
1559	,2025-12-19 07:42:55,Торговые комиссии,980645723362	,-0.000472880458 GT,4.387230711199 GT,Доступно: 4.387230711199 GT
1560	,2025-12-19 07:42:55,Торговые комиссии,980645723362	,-0.000687826121 GT,4.387703591657 GT,Доступно: 4.387703591657 GT
1561	,2025-12-19 07:42:55,Купить,980645723362	,11.000000000000 RAVE,27.000000000000 RAVE,Доступно: 27.000000000000 RAVE
1562	,2025-12-19 07:42:55,Купить,980645723362	,16.000000000000 RAVE,16.000000000000 RAVE,Доступно: 16.000000000000 RAVE
1563	,2025-12-19 07:42:55,Продажа,980645723362	,-5.26999000 USDT,68.80856815 USDT,Доступно: 68.80856815 USDT
1564	,2025-12-19 07:42:55,Продажа,980645723362	,-7.66544000 USDT,74.07855815 USDT,Доступно: 68.80856815 USDT
1565	,2025-12-19 07:33:49,Торговые комиссии,980642458080	,-0.000523306163 GT,4.388391417779 GT,Доступно: 4.388391417779 GT
1566	,2025-12-19 07:33:49,Торговые комиссии,980642458080	,-0.000654132703 GT,4.388914723942 GT,Доступно: 4.388914723942 GT
1567	,2025-12-19 07:33:49,Торговые комиссии,980642458080	,-0.000654132703 GT,4.389568856646 GT,Доступно: 4.389568856646 GT
1568	,2025-12-19 07:33:49,Продажа,980642458080	,-12.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1569	,2025-12-19 07:33:49,Продажа,980642458080	,-15.000000000000 RAVE,12.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1570	,2025-12-19 07:33:49,Продажа,980642458080	,-15.000000000000 RAVE,27.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1571	,2025-12-19 07:33:49,Купить,980642458080	,5.84940000 USDT,81.74399815 USDT,Доступно: 81.74399815 USDT
1572	,2025-12-19 07:33:49,Купить,980642458080	,7.31175000 USDT,75.89459815 USDT,Доступно: 75.89459815 USDT
1573	,2025-12-19 07:33:49,Купить,980642458080	,7.31175000 USDT,68.58284815 USDT,Доступно: 68.58284815 USDT
1574	,2025-12-19 07:31:02,Торговые комиссии,980641682153	,-0.000258598208 GT,4.390222989350 GT,Доступно: 4.390222989350 GT
1575	,2025-12-19 07:31:02,Торговые комиссии,980641682153	,-0.000775794626 GT,4.390481587559 GT,Доступно: 4.390481587559 GT
1576	,2025-12-19 07:31:02,Торговые комиссии,980641682153	,-0.000775794626 GT,4.391257382185 GT,Доступно: 4.391257382185 GT
1577	,2025-12-19 07:31:02,Купить,980641682153	,6.000000000000 RAVE,42.000000000000 RAVE,Доступно: 42.000000000000 RAVE
1578	,2025-12-19 07:31:02,Купить,980641682153	,18.000000000000 RAVE,36.000000000000 RAVE,Доступно: 36.000000000000 RAVE
1579	,2025-12-19 07:31:02,Купить,980641682153	,18.000000000000 RAVE,18.000000000000 RAVE,Доступно: 18.000000000000 RAVE
1580	,2025-12-19 07:31:02,Продажа,980641682153	,-2.88768000 USDT,61.27109815 USDT,Доступно: 61.27109815 USDT
1581	,2025-12-19 07:31:02,Продажа,980641682153	,-8.66304000 USDT,64.15877815 USDT,Доступно: 61.27109815 USDT
1582	,2025-12-19 07:31:02,Продажа,980641682153	,-8.66304000 USDT,72.82181815 USDT,Доступно: 61.27109815 USDT
1583	,2025-12-19 07:17:10,Торговые комиссии,980632390429	,-0.000256003972 GT,4.392033176812 GT,Доступно: 4.392033176812 GT
1584	,2025-12-19 07:17:10,Торговые комиссии,980632390429	,-0.001280019860 GT,4.392289180785 GT,Доступно: 4.392289180785 GT
1585	,2025-12-19 07:17:10,Продажа,980632390429	,-6.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1586	,2025-12-19 07:17:10,Продажа,980632390429	,-30.000000000000 RAVE,6.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1587	,2025-12-19 07:17:10,Купить,980632390429	,2.86440000 USDT,81.48485815 USDT,Доступно: 81.48485815 USDT
1588	,2025-12-19 07:17:10,Купить,980632390429	,14.32200000 USDT,78.62045815 USDT,Доступно: 78.62045815 USDT
1589	,2025-12-19 07:10:04,Торговые комиссии,980634063442	,-0.001422125124 GT,4.393569200646 GT,Доступно: 4.393569200646 GT
1590	,2025-12-19 07:10:04,Продажа,980634063442	,-34.000000000000 RAVE,36.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1591	,2025-12-19 07:10:04,Купить,980634063442	,15.91200000 USDT,64.29845815 USDT,Доступно: 64.29845815 USDT
